id,created_by,created_on,deleted,modified_by,modified_on,latitude,longitude,name,postal_code,admin_area_subdivision_major,admin_area_subdivision_middle,admin_area_subdivision_minor,geo_area
369,Fab User,2018-01-23 15:05:22,,Fab User,2018-01-23 15:05:22,48.8718,2.3399,Paris 09,75449 CEDEX 09,1,1,1,NULL
370,Fab User,2018-01-23 15:05:22,,Fab User,2018-01-23 15:05:22,48.8718,2.3399,Paris 09,75450 CEDEX 09,1,1,1,NULL
371,Fab User,2018-01-23 15:05:22,,Fab User,2018-01-23 15:05:22,48.8718,2.3399,Paris 09,75451 CEDEX 09,1,1,1,NULL
372,Fab User,2018-01-23 15:05:22,,Fab User,2018-01-23 15:05:22,48.8718,2.3399,Paris 09,75452 CEDEX 09,1,1,1,NULL
373,Fab User,2018-01-23 15:05:22,,Fab User,2018-01-23 15:05:22,48.8718,2.3399,Paris 09,75453 CEDEX 09,1,1,1,NULL
374,Fab User,2018-01-23 15:05:22,,Fab User,2018-01-23 15:05:22,48.8718,2.3399,Paris 09,75454 CEDEX 09,1,1,1,NULL
375,Fab User,2018-01-23 15:05:22,,Fab User,2018-01-23 15:05:22,48.8718,2.3399,Paris 09,75455 CEDEX 09,1,1,1,NULL
376,Fab User,2018-01-23 15:05:22,,Fab User,2018-01-23 15:05:22,48.8718,2.3399,Paris 09,75456 CEDEX 09,1,1,1,NULL
377,Fab User,2018-01-23 15:05:22,,Fab User,2018-01-23 15:05:22,48.8718,2.3399,Paris 09,75457 CEDEX 09,1,1,1,NULL
378,Fab User,2018-01-23 15:05:22,,Fab User,2018-01-23 15:05:22,48.8718,2.3399,Paris 09,75458 CEDEX 09,1,1,1,NULL
379,Fab User,2018-01-23 15:05:22,,Fab User,2018-01-23 15:05:22,48.8718,2.3399,Paris 09,75459 CEDEX 09,1,1,1,NULL
380,Fab User,2018-01-23 15:05:22,,Fab User,2018-01-23 15:05:22,48.8709,2.3561,Paris 10,75460 CEDEX 10,1,1,1,NULL
381,Fab User,2018-01-23 15:05:22,,Fab User,2018-01-23 15:05:22,48.8709,2.3561,Paris 10,75462 CEDEX 10,1,1,1,NULL
382,Fab User,2018-01-23 15:05:22,,Fab User,2018-01-23 15:05:22,48.8709,2.3561,Paris 10,75463 CEDEX 10,1,1,1,NULL
383,Fab User,2018-01-23 15:05:22,,Fab User,2018-01-23 15:05:22,48.8709,2.3561,Paris 10,75464 CEDEX 10,1,1,1,NULL
384,Fab User,2018-01-23 15:05:22,,Fab User,2018-01-23 15:05:22,48.8709,2.3561,Paris 10,75465 CEDEX 10,1,1,1,NULL
385,Fab User,2018-01-23 15:05:22,,Fab User,2018-01-23 15:05:22,48.8709,2.3561,Paris 10,75466 CEDEX 10,1,1,1,NULL
386,Fab User,2018-01-23 15:05:22,,Fab User,2018-01-23 15:05:22,48.8709,2.3561,Paris 10,75467 CEDEX 10,1,1,1,NULL
387,Fab User,2018-01-23 15:05:22,,Fab User,2018-01-23 15:05:22,48.8709,2.3561,Paris 10,75468 CEDEX 10,1,1,1,NULL
388,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8709,2.3561,Paris 10,75470 CEDEX 10,1,1,1,NULL
389,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8709,2.3561,Paris 10,75471 CEDEX 10,1,1,1,NULL
390,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8709,2.3561,Paris 10,75472 CEDEX 10,1,1,1,NULL
391,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8709,2.3561,Paris 10,75473 CEDEX 10,1,1,1,NULL
392,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8709,2.3561,Paris 10,75474 CEDEX 10,1,1,1,NULL
393,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8709,2.3561,Paris 10,75475 CEDEX 10,1,1,1,NULL
394,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8709,2.3561,Paris 10,75476 CEDEX 10,1,1,1,NULL
395,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8709,2.3561,Paris 10,75477 CEDEX 10,1,1,1,NULL
396,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8709,2.3561,Paris 10,75478 CEDEX 10,1,1,1,NULL
397,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8709,2.3561,Paris 10,75479 CEDEX 10,1,1,1,NULL
398,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8709,2.3561,Paris 10,75480 CEDEX 10,1,1,1,NULL
399,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8709,2.3561,Paris 10,75481 CEDEX 10,1,1,1,NULL
400,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8709,2.3561,Paris 10,75482 CEDEX 10,1,1,1,NULL
401,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8709,2.3561,Paris 10,75483 CEDEX 10,1,1,1,NULL
402,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8709,2.3561,Paris 10,75484 CEDEX 10,1,1,1,NULL
403,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8709,2.3561,Paris 10,75485 CEDEX 10,1,1,1,NULL
404,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8709,2.3561,Paris 10,75486 CEDEX 10,1,1,1,NULL
405,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8709,2.3561,Paris 10,75487 CEDEX 10,1,1,1,NULL
406,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8709,2.3561,Paris 10,75488 CEDEX 10,1,1,1,NULL
407,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8709,2.3561,Paris 10,75490 CEDEX 10,1,1,1,NULL
408,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8709,2.3561,Paris 10,75491 CEDEX 10,1,1,1,NULL
409,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8709,2.3561,Paris 10,75492 CEDEX 10,1,1,1,NULL
410,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8709,2.3561,Paris 10,75493 CEDEX 10,1,1,1,NULL
411,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8709,2.3561,Paris 10,75495 CEDEX 10,1,1,1,NULL
412,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8709,2.3561,Paris 10,75496 CEDEX 10,1,1,1,NULL
413,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8709,2.3561,Paris 10,75497 CEDEX 10,1,1,1,NULL
414,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8709,2.3561,Paris 10,75498 CEDEX 10,1,1,1,NULL
415,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8709,2.3561,Paris 10,75499 CEDEX 10,1,1,1,NULL
416,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3003,Paris 15,75502 CEDEX 15,1,1,1,NULL
417,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3003,Paris 15,75503 CEDEX 15,1,1,1,NULL
418,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3003,Paris 15,75504 CEDEX 15,1,1,1,NULL
419,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3003,Paris 15,75505 CEDEX 15,1,1,1,NULL
420,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3003,Paris 15,75506 CEDEX 15,1,1,1,NULL
421,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3003,Paris 15,75507 CEDEX 15,1,1,1,NULL
422,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3003,Paris 15,75508 CEDEX 15,1,1,1,NULL
423,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3003,Paris 15,75509 CEDEX 15,1,1,1,NULL
424,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3003,Paris 15,75510 CEDEX 15,1,1,1,NULL
425,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3003,Paris 15,75511 CEDEX 15,1,1,1,NULL
426,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3003,Paris 15,75512 CEDEX 15,1,1,1,NULL
427,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8574,2.3795,Paris 11,75521 CEDEX 11,1,1,1,NULL
428,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8574,2.3795,Paris 11,75522 CEDEX 11,1,1,1,NULL
429,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8574,2.3795,Paris 11,75523 CEDEX 11,1,1,1,NULL
430,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8574,2.3795,Paris 11,75524 CEDEX 11,1,1,1,NULL
431,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8574,2.3795,Paris 11,75525 CEDEX 11,1,1,1,NULL
432,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8574,2.3795,Paris 11,75526 CEDEX 11,1,1,1,NULL
433,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8574,2.3795,Paris 11,75527 CEDEX 11,1,1,1,NULL
434,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8574,2.3795,Paris 11,75528 CEDEX 11,1,1,1,NULL
435,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8574,2.3795,Paris 11,75533 CEDEX 11,1,1,1,NULL
436,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8574,2.3795,Paris 11,75534 CEDEX 11,1,1,1,NULL
437,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8574,2.3795,Paris 11,75535 CEDEX 11,1,1,1,NULL
438,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8574,2.3795,Paris 11,75536 CEDEX 11,1,1,1,NULL
439,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8574,2.3795,Paris 11,75537 CEDEX 11,1,1,1,NULL
440,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8574,2.3795,Paris 11,75538 CEDEX 11,1,1,1,NULL
441,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8574,2.3795,Paris 11,75540 CEDEX 11,1,1,1,NULL
442,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8574,2.3795,Paris 11,75541 CEDEX 11,1,1,1,NULL
443,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8574,2.3795,Paris 11,75542 CEDEX 11,1,1,1,NULL
444,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8574,2.3795,Paris 11,75543 CEDEX 11,1,1,1,NULL
445,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8574,2.3795,Paris 11,75544 CEDEX 11,1,1,1,NULL
446,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8574,2.3795,Paris 11,75545 CEDEX 11,1,1,1,NULL
447,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8574,2.3795,Paris 11,75546 CEDEX 11,1,1,1,NULL
448,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8574,2.3795,Paris 11,75547 CEDEX 11,1,1,1,NULL
449,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8574,2.3795,Paris 11,75548 CEDEX 11,1,1,1,NULL
450,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8574,2.3795,Paris 11,75550 CEDEX 11,1,1,1,NULL
451,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8574,2.3795,Paris 11,75551 CEDEX 11,1,1,1,NULL
452,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8574,2.3795,Paris 11,75552 CEDEX 11,1,1,1,NULL
453,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8574,2.3795,Paris 11,75553 CEDEX 11,1,1,1,NULL
454,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8574,2.3795,Paris 11,75554 CEDEX 11,1,1,1,NULL
455,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8574,2.3795,Paris 11,75555 CEDEX 11,1,1,1,NULL
456,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8574,2.3795,Paris 11,75556 CEDEX 11,1,1,1,NULL
457,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8574,2.3795,Paris 11,75557 CEDEX 11,1,1,1,NULL
458,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8574,2.3795,Paris 11,75558 CEDEX 11,1,1,1,NULL
459,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75560 CEDEX 12,1,1,1,NULL
460,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75561 CEDEX 12,1,1,1,NULL
461,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75562 CEDEX 12,1,1,1,NULL
462,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75563 CEDEX 12,1,1,1,NULL
463,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75564 CEDEX 12,1,1,1,NULL
464,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75565 CEDEX 12,1,1,1,NULL
465,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75566 CEDEX 12,1,1,1,NULL
466,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75567 CEDEX 12,1,1,1,NULL
467,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75568 CEDEX 12,1,1,1,NULL
468,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75569 CEDEX 12,1,1,1,NULL
469,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75570 CEDEX 12,1,1,1,NULL
470,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75571 CEDEX 12,1,1,1,NULL
471,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75572 CEDEX 12,1,1,1,NULL
472,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75573 CEDEX 12,1,1,1,NULL
473,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75574 CEDEX 12,1,1,1,NULL
474,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75575 CEDEX 12,1,1,1,NULL
475,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75576 CEDEX 12,1,1,1,NULL
476,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75577 CEDEX 12,1,1,1,NULL
477,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75578 CEDEX 12,1,1,1,NULL
478,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75579 CEDEX 12,1,1,1,NULL
479,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75580 CEDEX 12,1,1,1,NULL
480,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75581 CEDEX 12,1,1,1,NULL
481,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75582 CEDEX 12,1,1,1,NULL
482,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75583 CEDEX 12,1,1,1,NULL
483,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75584 CEDEX 12,1,1,1,NULL
484,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75585 CEDEX 12,1,1,1,NULL
485,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75586 CEDEX 12,1,1,1,NULL
486,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75587 CEDEX 12,1,1,1,NULL
487,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75588 CEDEX 12,1,1,1,NULL
488,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75589 CEDEX 12,1,1,1,NULL
489,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75591 CEDEX 12,1,1,1,NULL
490,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75592 CEDEX 12,1,1,1,NULL
491,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75593 CEDEX 12,1,1,1,NULL
492,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75594 CEDEX 12,1,1,1,NULL
493,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75595 CEDEX 12,1,1,1,NULL
494,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75596 CEDEX 12,1,1,1,NULL
495,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75597 CEDEX 12,1,1,1,NULL
496,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75598 CEDEX 12,1,1,1,NULL
497,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75599 CEDEX 12,1,1,1,NULL
498,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8331,2.3264,Paris 14,75600 CEDEX 14,1,1,1,NULL
499,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75601 CEDEX 12,1,1,1,NULL
500,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75602 CEDEX 12,1,1,1,NULL
501,Fab User,2018-01-23 15:05:23,,Fab User,2018-01-23 15:05:23,48.8412,2.3876,Paris 12,75603 CEDEX 12,1,1,1,NULL
502,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8412,2.3876,Paris 12,75604 CEDEX 12,1,1,1,NULL
503,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8412,2.3876,Paris 12,75605 CEDEX 12,1,1,1,NULL
504,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8412,2.3876,Paris 12,75606 CEDEX 12,1,1,1,NULL
505,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8412,2.3876,Paris 12,75607 CEDEX 12,1,1,1,NULL
506,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8412,2.3876,Paris 12,75608 CEDEX 12,1,1,1,NULL
507,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8412,2.3876,Paris 12,75609 CEDEX 12,1,1,1,NULL
508,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8412,2.3876,Paris 12,75610 CEDEX 12,1,1,1,NULL
509,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8412,2.3876,Paris 12,75611 CEDEX 12,1,1,1,NULL
510,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8412,2.3876,Paris 12,75612 CEDEX 12,1,1,1,NULL
511,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8412,2.3876,Paris 12,75613 CEDEX 12,1,1,1,NULL
512,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8412,2.3876,Paris 12,75614 CEDEX 12,1,1,1,NULL
513,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8412,2.3876,Paris 12,75616 CEDEX 12,1,1,1,NULL
514,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8835,2.3219,Paris 17,75617 CEDEX 17,1,1,1,NULL
515,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8331,2.3264,Paris 14,75618 CEDEX 14,1,1,1,NULL
516,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75619 CEDEX 13,1,1,1,NULL
517,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8331,2.3264,Paris 14,75620 CEDEX 14,1,1,1,NULL
518,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75621 CEDEX 13,1,1,1,NULL
519,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75622 CEDEX 13,1,1,1,NULL
520,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75623 CEDEX 13,1,1,1,NULL
521,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75624 CEDEX 13,1,1,1,NULL
522,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75625 CEDEX 13,1,1,1,NULL
523,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75626 CEDEX 13,1,1,1,NULL
524,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75627 CEDEX 13,1,1,1,NULL
525,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75628 CEDEX 13,1,1,1,NULL
526,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75629 CEDEX 13,1,1,1,NULL
527,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75630 CEDEX 13,1,1,1,NULL
528,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75631 CEDEX 13,1,1,1,NULL
529,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75632 CEDEX 13,1,1,1,NULL
530,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75633 CEDEX 13,1,1,1,NULL
531,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75634 CEDEX 13,1,1,1,NULL
532,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75635 CEDEX 13,1,1,1,NULL
533,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75636 CEDEX 13,1,1,1,NULL
534,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75637 CEDEX 13,1,1,1,NULL
535,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75638 CEDEX 13,1,1,1,NULL
536,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75639 CEDEX 13,1,1,1,NULL
537,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75640 CEDEX 13,1,1,1,NULL
538,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75641 CEDEX 13,1,1,1,NULL
539,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75642 CEDEX 13,1,1,1,NULL
540,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75643 CEDEX 13,1,1,1,NULL
541,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75644 CEDEX 13,1,1,1,NULL
542,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75646 CEDEX 13,1,1,1,NULL
543,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75647 CEDEX 13,1,1,1,NULL
544,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75648 CEDEX 13,1,1,1,NULL
545,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75649 CEDEX 13,1,1,1,NULL
546,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75650 CEDEX 13,1,1,1,NULL
547,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75651 CEDEX 13,1,1,1,NULL
548,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75652 CEDEX 13,1,1,1,NULL
549,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75653 CEDEX 13,1,1,1,NULL
550,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75654 CEDEX 13,1,1,1,NULL
551,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75655 CEDEX 13,1,1,1,NULL
